total_revenue,gross_income,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,ebitda,ebit,date,symbol,total_assets,cash_and_short_term_investments,cash_only,total_non_current_assets,total_liabilities,total_current_liabilities,total_equity,stockholders_equity,total_debt,total_cash_and_due_from_banks,net_operating_cash_flow,free_cash_flow
11110000000.0,1140000000,-4430000000.0,-376250000,-4840000000.0,901340000.0,-3940000000.0,883330000.0,-1030000000,-4430000000,2023-12-31,LABA.JK,58620000000.0,207890000,207890000.0,41980000000,3910000000.0,1960000000,54710000000.0,54710000000.0,2680000000.0,,910810000.0,-9480000000.0
240360000000.0,73270000000,49970000000.0,-34450000000,13040000000.0,-3090000000.0,9950000000.0,3750000000.0,78100000000,49970000000,2019-12-31,BESS.JK,568980000000.0,8690000000,8690000000.0,547890000000,369620000000.0,92130000000,199360000000.0,199360000000.0,294110000000.0,,96980000000.0,18840000000.0
295530000000.0,99830000000,70980000000.0,-33310000000,54740000000.0,-3550000000.0,51190000000.0,2230000000.0,103800000000,70980000000,2020-12-31,BESS.JK,620410000000.0,44590000000,44590000000.0,520470000000,303510000000.0,105590000000,316900000000.0,316900000000.0,269670000000.0,,37560000000.0,35860000000.0
404100000000.0,162440000000,118660000000.0,-27360000000,115530000000.0,-3070000000.0,112470000000.0,3700000000.0,151570000000,118660000000,2021-12-31,BESS.JK,667410000000.0,40760000000,40760000000.0,529929999999,236220000000.0,110880000000,431190000000.0,431190000000.0,193990000000.0,,108100000000.0,70330000000.0
406470000000.0,98840000000,51960000000.0,-23170000000,58750000000.0,-2830000000.0,55940000000.0,3640000000.0,91850000000,51960000000,2022-12-31,BESS.JK,772670000000.0,141230000000,141230000000.0,558800000000,280310000000.0,181430000000,492350000000.0,489070000000.0,166130000000.0,,121180000000.0,112420000000.0
363740000000.0,129020000000,82760000000.0,-14410000000,81090000000.0,-1640000000.0,79420000000.0,3050000000.0,122230000000,82760000000,2023-12-31,BESS.JK,689800000000.0,116330000000,116330000000.0,520970000000,117270000000.0,74520000000,572540000000.0,569230000000.0,90670000000.0,,123160000000.0,122600000000.0
147190000000.0,70290000000,49080000000.0,-35970000000,11840000000.0,-4050000000.0,7790000000.0,1890000000.0,66480000000,49080000000,2021-12-31,GTRA.JK,441290000000.0,2920000000,2920000000.0,393000000000,345680000000.0,116490000000,95610000000.0,95610000000.0,323600000000.0,,21130000000.0,6600000000.0
215880000000.0,97190000000,65629999999.0,-39260000000,26730000000.0,-10900000000.0,15830000000.0,1890000000.0,92240000000,65629999999,2022-12-31,GTRA.JK,684830000000.0,8760000000,8760000000.0,611070000000,488840000000.0,117090000000,195990000000.0,195980000000.0,457460000000.0,,27610000000.0,-17340000000.0
342520000000.0,152570000000,106670000000.0,-61540000000,45590000000.0,-12160000000.0,33420000000.0,1800000000.0,142940000000,106670000000,2023-12-31,GTRA.JK,941310000000.0,16059999999,16059999999.0,820130000000,659150000000.0,121190000000,282160000000.0,282140000000.0,606710000000.0,,59570000000.0,-153800000000.0
171560000000.0,44670000000,23200000000.0,-7970000000,15200000000.0,-3950000000.0,11240000000.0,1600000000.0,26480000000,23200000000,2019-12-31,TOYS.JK,180990000000.0,1930000000,1930000000.0,18980000000,94820000000.0,90060000000,86160000000.0,86160000000.0,76850000000.0,,-17780000000.0,-20280000000.0
146670000000.0,28320000000,7580000000.0,-7600000000,542860000.0,-123250000.0,419610000.0,1070000000.0,9950000000,7580000000,2020-12-31,TOYS.JK,372170000000.0,2020000000,2020000000.0,16579999999,102120000000.0,97680000000,270050000000.0,270050000000.0,82000000000.0,,-188020000000.0,-188020000000.0
124610000000.0,19130000000,-627430000.0,-9310000000,-15030000000.0,1750000000.0,-13290000000.0,1440000000.0,1560000000,-627430000,2021-12-31,TOYS.JK,365270000000.0,2670000000,2670000000.0,15380000000,106510000000.0,101210000000,258750000000.0,258750000000.0,84070000000.0,,-1390000000.0,-1390000000.0
138900000000.0,23670000000,10000000000.0,-7630000000,2370000000.0,-486520000.0,1880000000.0,1440000000.0,12180000000,10000000000,2022-12-31,TOYS.JK,362960000000.0,2330000000,2330000000.0,13380000000,102270000000.0,98650000000,260690000000.0,260690000000.0,82130000000.0,,1680000000.0,1680000000.0
60440000000.0,6710000000,-8860000000.0,-6510000000,-15260000000.0,1640000000.0,-13620000000.0,1440000000.0,-8279999999,-8860000000,2023-12-31,TOYS.JK,356890000000.0,992730000,992730000.0,14280000000,109240000000.0,105880000000,247660000000.0,247660000000.0,85490000000.0,,-1359999999.0,
41790000000.0,19550000000,7240000000.0,-797620000,5920000000.0,-1950000000.0,3980000000.0,2029999999.0,9190000000,7240000000,2019-12-31,ELIT.JK,35060000000.0,968760000,968760000.0,19210000000,23590000000.0,21750000000,11470000000.0,11470000000.0,15980000000.0,,2040000000.0,-24870000.0
46720000000.0,22030000000,7300000000.0,-2060000000,4850000000.0,-1730000000.0,3120000000.0,2029999999.0,16960000000,7300000000,2020-12-31,ELIT.JK,54190000000.0,2640000000,2640000000.0,28810000000,39670000000.0,33110000000,14520000000.0,14520000000.0,26250000000.0,,10920000000.0,9050000000.0
90690000000.0,25060000000,8170000000.0,-1090000000,7300000000.0,-2410000000.0,4890000000.0,2029999999.0,19470000000,8170000000,2021-12-31,ELIT.JK,50240000000.0,14330000000,14330000000.0,23810000000,30750000000.0,19870000000,19500000000.0,19500000000.0,12150000000.0,,30060000000.0,28720000000.0
178620000000.0,42390000000,7820000000.0,-805370000,12720000000.0,-3080000000.0,9710000000.0,2029999999.0,13740000000,7820000000,2022-12-31,ELIT.JK,119730000000.0,26490000000,26490000000.0,49170000000,65030000000.0,43550000000,54700000000.0,54760000000.0,7240000000.0,,18340000000.0,6170000000.0
319580000000.0,61120000000,7760000000.0,-2190000000,22190000000.0,-5100000000.0,17040000000.0,2029999999.0,27310000000,7760000000,2023-12-31,ELIT.JK,227770000000.0,21560000000,21560000000.0,109910000000,107890000000.0,80310000000,119880000000.0,119890000000.0,24960000000.0,,10950000000.0,-11450000000.0
4920000000.0,,1050000000.0,,759740000.0,-89970000.0,669770000.0,1600000000.0,2069999999,1050000000,2021-12-31,WIDI.JK,10380000000.0,544040000,544040000.0,,6010000000.0,,4370000000.0,4370000000.0,5510000000.0,,3210000000.0,3210000000.0
10980000000.0,,1500000000.0,,1220000000.0,-213320000.0,1010000000.0,1600000000.0,2850000000,1500000000,2022-12-31,WIDI.JK,16710000000.0,1910000000,1910000000.0,,6590000000.0,,10120000000.0,10120000000.0,5740000000.0,,-2650000000.0,-5260000000.0
7430000000.0,,-1330000000.0,,-1609999999.0,353460000.0,-1250000000.0,1420000000.0,675060000,-1330000000,2023-12-31,WIDI.JK,50310000000.0,26920000000,26920000000.0,,3430000000.0,,46880000000.0,46880000000.0,2009999999.0,,-2900000000.0,-8620000000.0
