total_revenue,operating_income,interest_expense_non_operating,pretax_income,income_taxes,net_income,diluted_shares_outstanding,date,symbol,ebit,ebitda,gross_income,total_assets,cash_only,total_liabilities,total_debt,total_equity,stockholders_equity,total_current_liabilities,cash_and_short_term_investments,total_cash_and_due_from_banks,total_non_current_assets,net_operating_cash_flow,free_cash_flow
6380000000,-1040000000,-1900000000.0,-2930000000,0,-2890000000,935520000,2023-09-30,SOTS.JK,-1040000000,325010000,2810000000,401850000000.0,11250000000.0,170900000000.0,68230000000.0,230950000000.0,219110000000.0,14480000000,11250000000,,382400000000,-1330000000,-1890000000.0
6370000000,-1359999999,-1760000000.0,-2910000000,50410000,-2870000000,518669999,2023-12-31,SOTS.JK,-1359999999,2380000,2930000000,397140000000.0,11890000000.0,169110000000.0,66440000000.0,228030000000.0,216180000000.0,13630000000,11890000000,,377440000000,1839999999,6640000000.0
4550000000,-2400000000,-1740000000.0,-4010000000,0,-3990000000,800000000,2024-03-31,SOTS.JK,-2400000000,-1020000000,1450000000,394900000000.0,9860000000.0,170880000000.0,64500000000.0,224020000000.0,212190000000.0,13980000000,9860000000,,376340000000,-3940000000,-4219999999.0
5190000000,-2250000000,-1710000000.0,-3840000000,0,-3810000000,800000000,2024-06-30,SOTS.JK,-2250000000,-384820000,1490000000,429380000000.0,9540000000.0,225700000000.0,62560000000.0,203680000000.0,193720000000.0,16190000000,9540000000,,411400000000,-2530000000,-2450000000.0
23840000000,6340000000,-18810000.0,6400000000,-1530000000,4870000000,732000000,2022-09-30,OBMD.JK,6340000000,6670000000,20260000000,131940000000.0,39180000000.0,12830000000.0,1880000000.0,119110000000.0,119110000000.0,7170000000,39180000000,,31070000000,2440000000,2500000000.0
24370000000,-11850000000,-51160000.0,-10800000000,1130000000,-9670000000,805990000,2022-12-31,OBMD.JK,-11850000000,-11510000000,19050000000,130539999999.0,44760000000.0,19750000000.0,4630000000.0,110790000000.0,110790000000.0,13540000000,44760000000,,29570000000,-121030000,-270020000.0
36610000000,12080000000,-83600000.0,12110000000,20690000,12140000000,657630000,2023-03-31,OBMD.JK,12080000000,12330000000,34220000000,139030000000.0,47790000000.0,16110000000.0,1440000000.0,122920000000.0,122920000000.0,10110000000,47790000000,,29350000000,6060000000,6040000000.0
45930000000,20200000000,-44000000.0,18700000000,-6800000000,11900000000,805990000,2023-06-30,OBMD.JK,20200000000,20460000000,39470000000,154510000000.0,39350000000.0,19070000000.0,1200000000.0,135440000000.0,135440000000.0,13400000000,39350000000,,29310000000,-8439999999,-8439999999.0
42130000000,21130000000,-137330000.0,21840000000,-4800000000,17030000000,805990000,2023-09-30,OBMD.JK,21130000000,21560000000,39140000000,181640000000.0,51920000000.0,29160000000.0,7490000000.0,152480000000.0,152480000000.0,23750000000,51920000000,,36010000000,12910000000,8680000000.0
29820000000,-17960000000,-117590000.0,-20460000000,3780000000,-16680000000,805990000,2023-12-31,OBMD.JK,-17960000000,-17540000000,7900000000,176140000000.0,77560000000.0,40850000000.0,7250000000.0,135300000000.0,135300000000.0,32500000000,77560000000,,35520000000,25190000000,26230000000.0
53410000000,24260000000,-186130000.0,24370000000,-5330000000,19050000000,805990000,2024-03-31,OBMD.JK,24260000000,24620000000,44770000000,188590000000.0,66160000000.0,34119999999.0,9330000000.0,154470000000.0,154470000000.0,19380000000,66160000000,,38370000000,-10150000000,-10490000000.0
,,,,,,,2022-09-30,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2022-12-31,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2023-03-31,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2023-06-30,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2023-09-30,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2023-12-31,KPAS.JK,,,,,,,,,,,,,,,
,,,,,,,2024-03-31,KPAS.JK,,,,,,,,,,,,,,,
13920000000,9030000000,,8490000000,-1660000000,6840000000,800000000,2022-12-31,TRUS.JK,9030000000,9600000000,,374680000000.0,56460000000.0,23620000000.0,7100000000.0,351060000000.0,351060000000.0,,56460000000,,,-16290000000,-16800000000.0
13250000000,8480000000,,8369999999,-1670000000,6689999999,800000000,2023-03-31,TRUS.JK,8480000000,8990000000,,379770000000.0,92040000000.0,22010000000.0,6800000000.0,357760000000.0,357760000000.0,,92040000000,,,35890000000,35870000000.0
12530000000,6740000000,,6630000000,-1250000000,5380000000,800000000,2023-06-30,TRUS.JK,6740000000,7210000000,,385350000000.0,89480000000.0,22210000000.0,6560000000.0,363130000000.0,363130000000.0,,89480000000,,,-1080000000,-2320000000.0
13660000000,8810000000,,8720000000,-1750000000,6970000000,800000000,2023-09-30,TRUS.JK,8810000000,9330000000,,422320000000.0,39810000000.0,52210000000.0,36130000000.0,370110000000.0,370110000000.0,,39810000000,,,-37680000000,-79240000000.0
15700000000,10550000000,,9140000000,-2190000000,6950000000,800000000,2023-12-31,TRUS.JK,10550000000,11060000000,,427530000000.0,71690000000.0,50280000000.0,32580000000.0,377250000000.0,377250000000.0,,71690000000,,,35980000000,35430000000.0
13100000000,7210000000,,6290000000,-1190000000,5100000000,800000000,2024-03-31,TRUS.JK,7210000000,7600000000,,429900000000.0,2540000000.0,47540000000.0,32420000000.0,382360000000.0,382360000000.0,,2540000000,,,-67269999999,-68990000000.0
14690000000,10130000000,,9300000000,-1880000000,7420000000,800000000,2024-06-30,TRUS.JK,10130000000,10430000000,,430230000000.0,7190000000.0,40450000000.0,25180000000.0,389780000000.0,389780000000.0,,7190000000,,,12500000000,11890000000.0
77200000000,7930000000,0.0,8070000000,0,8070000000,1160000000,H1 '23-12-31,SMKM.JK,7930000000,9200000000,14170000000,209640000000.0,115870000000.0,7300000000.0,223900000.0,202340000000.0,202340000000.0,6180000000,115870000000,,2870000000,3590000000,3550000000.0
52830000000,1330000000,,1630000000,0,1630000000,1250000000,H2 '23-12-31,SMKM.JK,1330000000,2650000000,6250000000,207690000000.0,66200000000.0,3430000000.0,156730000.0,204260000000.0,204260000000.0,2610000000,66200000000,,1540000000,-48290000000,-48290000000.0
44630000000,43530000,,308320000,0,308320000,1250000000,H1 '24-12-31,SMKM.JK,43530000,633810000,5000000000,207080000000.0,75180000000.0,3140000000.0,89560000.0,203940000000.0,203940000000.0,2350000000,75180000000,,9370000000,17550000000,9160000000.0
14490000000,1609999999,-2250000000.0,2660000000,-291770000,6170000000,2230000000,2022-12-31,ESTA.JK,1609999999,4800000000,6620000000,245370000000.0,16280000000.0,102110000000.0,89910000000.0,143260000000.0,143230000000.0,16950000000,16280000000,,225680000000,3320000000.0,134920000.0
10620000000,803640000,-2180000000.0,-966920000,0,-966480000,2230000000,2023-03-31,ESTA.JK,803640000,4030000000,6510000000,252640000000.0,16890000000.0,110350000000.0,98670000000.0,142290000000.0,142270000000.0,27000000000,16890000000,,224930000000,1060000000.0,-6540000000.0
11100000000,1100000000,-2260000000.0,-670880000,0,-670590000,2430000000,2023-06-30,ESTA.JK,1100000000,4420000000,7100000000,285560000000.0,47450000000.0,124330000000.0,113520000000.0,161230000000.0,161210000000.0,42930000000,47450000000,,233370000000,,
12220000000,1600000000,-2630000000.0,-276480000,0,-276630000,2430000000,2023-09-30,ESTA.JK,1600000000,4900000000,5650000000,277820000000.0,37830000000.0,116860000000.0,106530000000.0,160950000000.0,160930000000.0,37930000000,37830000000,,231540000000,,
16570000000,2550000000,-2420000000.0,29730000000,-358870000,29370000000,2430000000,2023-12-31,ESTA.JK,2550000000,5900000000,7920000000,290490000000.0,27570000000.0,100160000000.0,89170000000.0,190330000000.0,190300000000.0,23590000000,27570000000,,261040000000,4250000000.0,3600000000.0
10970000000,347300000,-2780000000.0,-2150000000,0,-2140000000,2430000000,2024-03-31,ESTA.JK,347300000,3580000000,6400000000,308190000000.0,26440000000.0,119930000000.0,109510000000.0,189020000000.0,189000000000.0,41960000000,26440000000,,273959999999,333370000.0,-12720000000.0
11430000000,1020000000,-1200000000.0,-212380000,0,-228690000,2430000000,2024-06-30,ESTA.JK,1020000000,4790000000,6830000000,314200000000.0,27030000000.0,126230000000.0,115090000000.0,187960000000.0,187930000000.0,45340000000,27030000000,,280080000000,2330000000.0,-7240000000.0
4240000000,-4320000000,-506000.0,-4400000000,-23860000,-4430000000,600000000,2022-12-31,PKPK.JK,-4320000000,-3719999999,103430000,71630000000.0,1460000000.0,60980000000.0,24090000000.0,10650000000.0,10650000000.0,38080000000,1460000000,,40070000000,271290000,271290000.0
22680000000,-1839999999,-292000.0,-1839999999,0,-1839999999,600000000,2023-03-31,PKPK.JK,-1839999999,-1230000000,1000000000,79400000000.0,551500000.0,70590000000.0,24090000000.0,8820000000.0,8820000000.0,47690000000,551500000,,39460000000,-903690000,-903690000.0
6250000000,-514650000,-629000.0,-514110000,0,-514110000,600000000,2023-06-30,PKPK.JK,-514650000,91520000,2150000000,76710000000.0,267690000.0,68400000000.0,22090000000.0,8300000000.0,8300000000.0,45340000000,267690000,,38860000000,1720000000,1720000000.0
16520000000,-4160000000,-1020000.0,-3620000000,0,-3620000000,947090000,2023-09-30,PKPK.JK,-4160000000,-3550000000,-21270000,252070000000.0,207740000000.0,8670000000.0,0.0,243400000000.0,243400000000.0,7020000000,207740000000,,38250000000,-9990000000,-9990000000.0
12370000000,-1990000000,-630000.0,-141470000,0,-141470000,1200000000,2023-12-31,PKPK.JK,-1990000000,-1380000000,1950000000,251200000000.0,203190000000.0,7840000000.0,0.0,243360000000.0,243360000000.0,6090000000,203190000000,,38090000000,-5000000000,-5000000000.0
5910000000,-4080000000,-563000.0,-3719999999,0,-3060000000,1200000000,2024-03-31,PKPK.JK,-4080000000,-3460000000,1210000000,295460000000.0,31250000000.0,59140000000.0,51500000000.0,236330000000.0,210570000000.0,57390000000,31250000000,,257410000000,-625140000,-8160000000.0
11440000000,930210000,-621000.0,-13960000000,0,-14410000000,1200000000,2024-06-30,PKPK.JK,930210000,1290000000,2600000000,327000000000.0,30860000000.0,104630000000.0,71500000000.0,222370000000.0,196160000000.0,102880000000,30860000000,,265440000000,-1420000000,-42410000000.0
7630000000,-2100000000,0.0,677300000,-97410000,579890000,666670000,2022-12-31,GPSO.JK,-2100000000,-1030000000,3310000000,61120000000.0,6010000000.0,10920000000.0,0.0,50190000000.0,50190000000.0,6740000000,6010000000,,26210000000,2860000000,-6970000000.0
2719999999,-1450000000,0.0,-1310000000,0,-1310000000,666740000,2023-03-31,GPSO.JK,-1450000000,-552850000,413420000,59490000000.0,5010000000.0,10600000000.0,0.0,48890000000.0,48890000000.0,6420000000,5010000000,,25730000000,-1210000000,-1240000000.0
3860000000,-98540000,0.0,-242740000,0,-242740000,666740000,2023-06-30,GPSO.JK,-98540000,844050000,1240000000,59880000000.0,2910000000.0,11230000000.0,0.0,48650000000.0,48650000000.0,7050000000,2910000000,,25450000000,-2320000000,-2290000000.0
1460000000,-1220000000,0.0,-1310000000,0,-1310000000,666740000,2023-09-30,GPSO.JK,-1220000000,-1220000000,819960000,64950000000.0,916210000.0,17610000000.0,0.0,47340000000.0,47340000000.0,13430000000,916210000,,24540000000,-1330000000,-8950000000.0
8109999999,2930000000,0.0,3430000000,-538770000,2890000000,666740000,2023-12-31,GPSO.JK,2930000000,3270000000,6450000000,62570000000.0,7170000000.0,11420000000.0,0.0,51150000000.0,51150000000.0,7920000000,7170000000,,23140000000,15420000000,16800000000.0
924340000,-1810000000,0.0,-1410000000,0,-1410000000,666740000,2024-03-31,GPSO.JK,-1810000000,-875480000,-541190000,59400000000.0,774100000.0,9660000000.0,0.0,49740000000.0,49740000000.0,6160000000,774100000,,22420000000,-3490000000,
1960000000,-824600000,-293800.0,-1030000000,0,-1030000000,666740000,2024-06-30,GPSO.JK,-824600000,59900000,505890000,59290000000.0,1000000000.0,10570000000.0,0.0,48720000000.0,48720000000.0,6400000000,1000000000,,22080000000,-4340000000,
20530000000,1980000000,-15530000.0,1880000000,-615650000,1210000000,1460000000,2024-03-31,RGAS.JK,1980000000,2630000000,5480000000,90030000000.0,26560000000.0,3320000000.0,0.0,86710000000.0,86630000000.0,2590000000,26570000000,,23270000000,3870000000,3160000000.0
13600000000,1490000000,-14650000.0,1330000000,8400000,1380000000,1460000000,2024-06-30,RGAS.JK,1490000000,2160000000,6990000000,91530000000.0,23350000000.0,3480000000.0,0.0,88050000000.0,87970000000.0,2780000000,23350000000,,26720000000,-3080000000,-7020000000.0
91620000000,2260000000,-11410000000.0,3180000000,-2700000000,489120000,2020000000,2022-12-31,ESTI.JK,2260000000,9610000000,10250000000,750270000000.0,4750000000.0,524360000000.0,287780000000.0,225910000000.0,225910000000.0,327950000000,4880000000,,380110000000,28070000000,24740000000.0
81920000000,9260000000,-5260000000.0,1120000000,-33850000,1090000000,2020000000,2023-03-31,ESTI.JK,9260000000,16300000000,17840000000,732500000000.0,1180000000.0,513830000000.0,285240000000.0,218670000000.0,218660000000.0,323220000000,1300000000,,372610000000,-7050000000,-7470000000.0
83790000000,5460000000,-5600000000.0,2109999999,-3460000,2100000000,2020000000,2023-06-30,ESTI.JK,5460000000,12630000000,13680000000,731270000000.0,3370000000.0,510520000000.0,323190000000.0,220760000000.0,220750000000.0,309960000000,3490000000,,400750000000,15610000000,14590000000.0
83370000000,5120000000,-5430000000.0,2520000000,-8130000,2520000000,2020000000,2023-09-30,ESTI.JK,5120000000,14290000000,13980000000,754410000000.0,1260000000.0,524289999999.0,266700000000.0,230120000000.0,230120000000.0,320090000000,1420000000,,404030000000,86010000,-1300000000.0
91110000000,529570000,-7800000000.0,13480000000,972860000,14450000000,2020000000,2023-12-31,ESTI.JK,529570000,8990000000,14330000000,750060000000.0,1080000000.0,506550000000.0,262810000000.0,243510000000.0,243500000000.0,313220000000,1200000000,,414160000000,63380000000,-5060000000.0
102730000000,4320000000,-5000000000.0,780410000,0,780410000,2020000000,2024-03-31,ESTI.JK,4320000000,13010000000,12910000000,762540000000.0,1310000000.0,511000000000.0,253890000000.0,251540000000.0,251540000000.0,318810000000,1450000000,,419660000000,25610000000,22970000000.0
91450000000,7380000000,-5320000000.0,3030000000,0,3020000000,2020000000,2024-06-30,ESTI.JK,7380000000,16500000000,16850000000,783780000000.0,4820000000.0,520919999999.0,230950000000.0,262860000000.0,262850000000.0,301070000000,4960000000,,423100000000,15540000000,12400000000.0
376450000000,7080000000,-3350000000.0,8580000000,-835340000,8130000000,663690000,2022-12-31,SOSS.JK,7080000000,9920000000,37940000000,345370000000.0,47330000000.0,132539999999.0,81850000000.0,212820000000.0,189780000000.0,127120000000,47330000000,,36560000000,39460000000,32920000000.0
415300000000,13080000000,-2270000000.0,14370000000,-4080000000,8510000000,663690000,2023-03-31,SOSS.JK,13080000000,16010000000,41190000000,408940000000.0,47710000000.0,185830000000.0,98310000000.0,223110000000.0,198280000000.0,179740000000,47710000000,,37520000000,-12590000000,-16480000000.0
464810000000,22690000000,-4730000000.0,20730000000,-5760000000,12060000000,663700000,2023-06-30,SOSS.JK,22690000000,25610000000,52960000000,481850000000.0,68700000000.0,243770000000.0,180350000000.0,238070000000.0,210330000000.0,237470000000,68700000000,,34490000000,-58930000000,-61090000000.0
447250000000,7910000000,-3480000000.0,7980000000,-1780000000,5950000000,767390000,2023-09-30,SOSS.JK,7910000000,10840000000,37930000000,481850000000.0,57330000000.0,202320000000.0,114160000000.0,279530000000.0,251530000000.0,196020000000,57330000000,,37760000000,21570000000,19400000000.0
452990000000,-646610000,-2870000000.0,6110000000,-3020000000,1110000000,799410000,2023-12-31,SOSS.JK,-646610000,2630000000,33040000000,461110000000.0,86170000000.0,166860000000.0,97400000000.0,294260000000.0,264149999999.0,160920000000,86170000000,,42410000000,36770000000,34460000000.0
471990000000,6440000000,-2380000000.0,8550000000,-2870000000,2580000000,799410000,2024-03-31,SOSS.JK,6440000000,9440000000,35970000000,545970000000.0,55820000000.0,246040000000.0,75470000000.0,299930000000.0,266720000000.0,239810000000,55820000000,,47690000000,-2410000000,-8890000000.0
464100000000,4540000000,-3510000000.0,6080000000,-1830000000,3320000000,799410000,2024-06-30,SOSS.JK,4540000000,7550000000,36430000000,613380000000.0,111640000000.0,317200000000.0,186080000000.0,296170000000.0,262040000000.0,309420000000,111640000000,,42090000000,-52910000000,-50120000000.0
117280000000,365440000,-1640000000.0,126510000,-48450000,78060000,1950000000,2022-12-31,CRAB.JK,365440000,2940000000,9980000000,316480000000.0,24140000000.0,137130000000.0,71820000000.0,179350000000.0,179350000000.0,122170000000,24140000000,,63780000000,4970000000,5270000000.0
152890000000,5240000000,-1530000000.0,3860000000,-849020000,3010000000,1950000000,2023-03-31,CRAB.JK,5240000000,7120000000,15010000000,297580000000.0,46810000000.0,115210000000.0,52530000000.0,182370000000.0,182370000000.0,100110000000,46810000000,,62900000000,45330000000,44600000000.0
129100000000,1740000000,-1410000000.0,3390000000,-744050000,2650000000,1950000000,2023-06-30,CRAB.JK,1740000000,3740000000,10250000000,313320000000.0,28080000000.0,128310000000.0,70950000000.0,185010000000.0,185010000000.0,115190000000,28080000000,,63810000000,-35260000000,-38210000000.0
152130000000,6689999999,-1730000000.0,4420000000,-1190000000,3240000000,1950000000,2023-09-30,CRAB.JK,6689999999,8770000000,16320000000,314680000000.0,14220000000.0,128380000000.0,62100000000.0,186300000000.0,186300000000.0,115230000000,14220000000,,61960000000,-2280000000,-2610000000.0
163990000000,14710000000,-1810000000.0,11150000000,-2469999999,8680000000,1950000000,2023-12-31,CRAB.JK,14710000000,16940000000,25680000000,346530000000.0,18460000000.0,152820000000.0,91820000000.0,193710000000.0,193710000000.0,138230000000,18460000000,,62090000000,-23450000000,-24150000000.0
136430000000,1730000000,-2020000000.0,2080000000,-459740000,1620000000,1950000000,2024-03-31,CRAB.JK,1730000000,3700000000,12000000000,343020000000.0,21640000000.0,147690000000.0,90450000000.0,195330000000.0,195330000000.0,133250000000,21640000000,,61350000000,14900000000,13640000000.0
145480000000,9620000000,-1890000000.0,7960000000,-1750000000,6210000000,1950000000,2024-06-30,CRAB.JK,9620000000,11640000000,20730000000,321710000000.0,23800000000.0,120170000000.0,64610000000.0,201540000000.0,201540000000.0,105740000000,23800000000,,60130000000,29320000000,28280000000.0
84940000000,11020000000,-1870000000.0,10050000000,-1540000000,8510000000,3060000000.0,2022-09-30,PDPP.JK,11020000000,15540000000,15760000000,,,,,,,,,,,5850000000,4030000000.0
79240000000,3130000000,-1730000000.0,2770000000,-1120000000,1640000000,,2022-12-31,PDPP.JK,3130000000,7420000000,10830000000,453710000000.0,3480000000.0,95990000000.0,60290000000.0,357720000000.0,357720000000.0,56540000000.0,73480000000.0,,227280000000.0,16300000000,3160000000.0
108270000000,6960000000,-1280000000.0,7450000000,-1569999999,5880000000,3060000000.0,2023-03-31,PDPP.JK,6960000000,11410000000,14550000000,493340000000.0,3250000000.0,129419999999.0,73900000000.0,363920000000.0,363920000000.0,92710000000.0,64060000000.0,,243560000000.0,-2390000000,-22670000000.0
105590000000,13590000000,-1460000000.0,12090000000,-2930000000,9160000000,763240000.0,2023-06-30,PDPP.JK,13590000000,18310000000,20310000000,489030000000.0,21970000000.0,122750000000.0,68160000000.0,366280000000.0,366280000000.0,89730000000.0,71970000000.0,,243900000000.0,18720000000,13830000000.0
107480000000,11540000000,-1589999999.0,10520000000,-2170000000,8350000000,3060000000.0,2023-09-30,PDPP.JK,11540000000,16410000000,19040000000,503310000000.0,5280000000.0,128270000000.0,96830000000.0,375050000000.0,375050000000.0,87410000000.0,55280000000.0,,270339999999.0,-7120000000,-38740000000.0
118560000000,14690000000,-1569999999.0,13470000000,-2870000000,10600000000,3060000000.0,2023-12-31,PDPP.JK,14690000000,19690000000,21660000000,465660000000.0,9360000000.0,79970000000.0,46470000000.0,385690000000.0,385690000000.0,42740000000.0,59360000000.0,,269579999999.0,58900000000,55890000000.0
127840000000,11740000000,-1110000000.0,10620000000,-2370000000,8250000000,3060000000.0,2024-03-31,PDPP.JK,11740000000,18520000000,20540000000,482350000000.0,33479999999.0,88240000000.0,50020000000.0,394110000000.0,394110000000.0,53440000000.0,53480000000.0,,272050000000.0,-310350000,-8630000000.0
541740000000,8600000000,-782450000.0,7710000000,-1700000000,6010000000,1680000000,2023-03-31,PEVE.JK,8600000000,10100000000.0,67760000000,725490000000.0,3810000000.0,522840000000.0,54230000000.0,202650000000.0,202650000000.0,486080000000,3810000000,,27930000000,-48550000000,-49140000000.0
589760000000,10980000000,-1110000000.0,9830000000,-1950000000,7880000000,1720000000,2023-06-30,PEVE.JK,10980000000,13490000000.0,67250000000,847530000000.0,9470000000.0,637010000000.0,75050000000.0,210530000000.0,210530000000.0,599700000000,9470000000,,28920000000,-8680000000,-12840000000.0
665970000000,14240000000,-1220000000.0,13480000000,-2969999999,10520000000,1740000000,2023-09-30,PEVE.JK,14240000000,,79780000000,897570000000.0,8039999999.0,676530000000.0,74590000000.0,221040000000.0,221040000000.0,638710000000,8039999999,,29550000000,-191150000,-680820000.0
687200000000,15200000000,-1230000000.0,15850000000,-4080000000,11770000000,1770000000,2023-12-31,PEVE.JK,15200000000,19880000000.0,78990000000,906740000000.0,4490000000.0,674530000000.0,77910000000.0,232210000000.0,232210000000.0,637120000000,4490000000,,30780000000,-3690000000,-6870000000.0
714490000000,15140000000,-1500000000.0,13630000000,-3000000000,10640000000,1770000000,2024-03-31,PEVE.JK,15140000000,16960000000.0,84080000000,1010000000000.0,4090000000.0,770260000000.0,93740000000.0,242580000000.0,242580000000.0,727010000000,4090000000,,29350000000,-14280000000,-16370000000.0
710760000000,11770000000,-1589999999.0,10040000000,-2210000000,7830000000,1770000000,2024-06-30,PEVE.JK,11770000000,13700000000.0,82180000000,1050000000000.0,4230000000.0,800860000000.0,99190000000.0,250410000000.0,250410000000.0,756610000000,4230000000,,32890000000,-4580000000,-5500000000.0
384320000,-545630000,-228370.0,-545710000,0,-545710000,6390000000,2022-06-30,FUTR.JK,-545630000,-541210000,213690000,,,,,,,,,,,-2930000000,-2930000000.0
16410000000,10300000000,-97880000.0,10240000000,-2260000000,7980000000,6390000000,2022-09-30,FUTR.JK,10300000000,10460000000,11340000000,,,,,,,,,,,11470000000,-36280000000.0
12490000000,2300000000,-4110000.0,2300000000,0,2300000000,6390000000,2023-03-31,FUTR.JK,2300000000,5910000000,5270000000,206050000000.0,561260000.0,25980000000.0,1120000000.0,180060000000.0,180060000000.0,23850000000.0,561260000.0,,51740000000.0,-117430000000,-127990000000.0
45080000000,2690000000,-3500000.0,2690000000,0,2690000000,6390000000,2023-06-30,FUTR.JK,2690000000,6120000000,5670000000,205740000000.0,1720000000.0,22990000000.0,842090000.0,182750000000.0,182750000000.0,19380000000.0,1720000000.0,,48360000000.0,-22140000,-76620000.0
46500000000,8050000000,-2740000.0,8050000000,-3120000000,4930000000,6390000000,2023-09-30,FUTR.JK,8050000000,11750000000,10850000000,204910000000.0,10190000000.0,17220000000.0,842090000.0,187680000000.0,187680000000.0,12760000000.0,10190000000.0,,44670000000.0,7570000000,7570000000.0
36660000000,-12170000000,-81450000.0,-12250000000,2860000000,-9400000000,6390000000,2023-12-31,FUTR.JK,-12170000000,-8630000000,-7960000000,189970000000.0,10220000000.0,12050000000.0,842090000.0,177920000000.0,177920000000.0,10980000000.0,10220000000.0,,40830000000.0,-3450000,-27450000.0
29320000000,232860000,-115950000.0,553730000,-204300000,349460000,6390000000,2024-03-31,FUTR.JK,232860000,3850000000,2230000000,187050000000.0,19040000000.0,8780000000.0,842090000.0,178270000000.0,178270000000.0,7710000000.0,19040000000.0,,29130000000.0,927940000,927940000.0
144830000000,14960000000,-1300000000.0,13970000000,-3010000000,9330000000,,H2 '21-12-31,PPGL.JK,14960000000,,31410000000,162980000000.0,3660000000.0,38510000000.0,9180000000.0,124480000000.0,50700000000.0,33280000000,3660000000,,69120000000,,
95840000000,10530000000,-1190000000.0,10070000000,-1730000000,5280000000,771180000.0,H1 '24-12-31,PPGL.JK,10530000000,17390000000.0,22760000000,234870000000.0,12480000000.0,86750000000.0,35620000000.0,148120000000.0,81090000000.0,68250000000,17480000000,,133960000000,,
51190000000,8240000000,-1720000000.0,6650000000,-1880000000,4770000000,1290000000,2022-12-31,KUAS.JK,8240000000,9380000000,15520000000,269540000000.0,33830000000.0,120390000000.0,99770000000.0,149150000000.0,149150000000.0,89530000000,33830000000,,105840000000,-9840000000,-7970000000.0
29510000000,3430000000,-1680000000.0,1589999999,-447620000,1150000000,1290000000,2023-03-31,KUAS.JK,3430000000,4540000000,8680000000,263730000000.0,37350000000.0,113430000000.0,96800000000.0,150300000000.0,150300000000.0,84480000000,37350000000,,104800000000,4820000000,4790000000.0
46190000000,3900000000,-1700000000.0,2240000000,-581360000,1660000000,1290000000,2023-06-30,KUAS.JK,3900000000,5230000000,11630000000,270700000000.0,36810000000.0,120810000000.0,104050000000.0,149890000000.0,149890000000.0,91370000000,36810000000,,105280000000,-4650000000,-6380000000.0
31760000000,2320000000,-1410000000.0,1180000000,-348080000,833540000,1290000000,2023-09-30,KUAS.JK,2320000000,3440000000,7990000000,232080000000.0,6990000000.0,81360000000.0,65319999999.0,150720000000.0,150720000000.0,53520000000,6990000000,,104310000000,10450000000,10380000000.0
54190000000,8680000000,-1160000000.0,7530000000,-1660000000,5870000000,1290000000,2023-12-31,KUAS.JK,8680000000,9920000000,17370000000,264360000000.0,24810000000.0,107900000000.0,87680000000.0,156450000000.0,156450000000.0,80410000000,24810000000,,105600000000,-3950000000,-3350000000.0
33560000000,3380000000,-1460000000.0,1900000000,-470740000,1430000000,1290000000,2024-03-31,KUAS.JK,3380000000,4510000000,9290000000,270290000000.0,39970000000.0,112400000000.0,95720000000.0,157890000000.0,157890000000.0,84900000000,39970000000,,104730000000,7880000000,7450000000.0
48960000000,3719999999,-1960000000.0,1970000000,-269700000,1700000000,1290000000,2024-06-30,KUAS.JK,3719999999,4870000000,11230000000,274860000000.0,35170000000.0,118510000000.0,101910000000.0,156350000000.0,156350000000.0,90500000000,35170000000,,103740000000,-7310000000,-7140000000.0
52710000000,6350000000,-1540000000.0,2040000000,-2870000000,-2850000000,797810000,2022-12-31,PNSE.JK,6350000000,11870000000,26500000000,372690000000.0,15900000000.0,195790000000.0,90370000000.0,176900000000.0,118020000000.0,89270000000,15940000000,,326850000000,9330000000,4250000000.0
36420000000,-1850000000,-1470000000.0,-4050000000,0,-4110000000,797810000,2023-03-31,PNSE.JK,-1850000000,1480000000,15000000000,368180000000.0,13340000000.0,194410000000.0,87930000000.0,173770000000.0,117030000000.0,91950000000,13380000000,,325510000000,595590000,-689160000.0
50540000000,-1670000000,-1600000000.0,-5820000000,0,-5510000000,797810000,2023-06-30,PNSE.JK,-1670000000,1380000000,22310000000,360410000000.0,28640000000.0,193270000000.0,86890000000.0,167140000000.0,108380000000.0,95300000000,28680000000,,302350000000,-4710000000,-5830000000.0
63100000000,13480000000,-1510000000.0,11040000000,-52800000,3210000000,797810000,2023-09-30,PNSE.JK,13480000000,17070000000,35050000000,360930000000.0,25520000000.0,182960000000.0,82360000000.0,177980000000.0,113540000000.0,85270000000,25550000000,,305090000000,2080000000,2080000000.0
71560000000,25530000000,-1640000000.0,26490000000,-2450000000,18710000000,797810000,2023-12-31,PNSE.JK,25530000000,29050000000,47220000000,368220000000.0,31540000000.0,167810000000.0,73130000000.0,200410000000.0,129169999999.0,84510000000,31540000000,,302470000000,14450000000,1880000000.0
41220000000,-2920000000,-1290000000.0,-3150000000,-43340000,-3620000000,797810000,2024-03-31,PNSE.JK,-2920000000,200340000,16879999999,354820000000.0,19610000000.0,159150000000.0,68569999999.0,195670000000.0,124830000000.0,82320000000,19610000000,,300690000000,-1970000000,-7950000000.0
